created_at,entry_id,motion detection,x-axis,y-axis,z-axis,total vibration,status_vibration,status_motion,Status_Error,IR SENSOR ERROR,VIBRATION SENSOR ERROR,FINAL ERROR STATUS
2025-06-09T14:46:49+05:30,21,0,0.198039226,2.766832638,8.830985572,0.547994578,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:47:05+05:30,22,1,0.634152562,3.129285208,8.678231881,0.525654346,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:47:22+05:30,23,1,0.492690103,3.015947666,8.610516667,0.62318925,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:47:37+05:30,24,1,0.591116532,3.069802384,8.608782731,0.61214425,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:47:54+05:30,25,1,0.803108748,3.072160246,8.690773732,0.530272289,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:09+05:30,26,0,-0.154248237,2.378909467,8.949762767,0.490694275,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:25+05:30,27,0,-0.174310702,1.735066683,8.949721697,0.550629916,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:41+05:30,28,1,-2.134247616,1.923866008,8.72485331,0.663099512,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:58+05:30,29,0,-2.117363425,1.897458349,8.763743752,0.606215973,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:49:14+05:30,30,0,-2.451455474,1.956409707,8.6425761,0.620122747,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:49:31+05:30,31,1,-2.443221718,1.9178115,8.583115716,0.618403831,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:49:46+05:30,32,0,-2.582299912,1.872794389,8.669925423,0.522870035,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:50:03+05:30,33,0,-2.627430437,1.998250117,8.529673934,0.671953408,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:50:19+05:30,34,1,-2.715763462,1.757824088,8.559939719,0.644710032,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:50:35+05:30,35,0,-2.622051539,1.866392006,8.503417024,0.704137871,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:50:50+05:30,36,0,-2.658641261,1.882850656,8.34329131,0.812343656,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:51:05+05:30,37,1,-2.86184093,1.643429614,8.584099778,0.607525421,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:51:20+05:30,38,0,-2.844268177,1.776423421,8.62286402,0.582046406,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:51:37+05:30,39,0,-2.875906293,1.605391788,8.652791116,0.586319389,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:51:52+05:30,40,1,-2.774267072,1.656914804,8.595225327,0.612002019,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:52:10+05:30,41,0,-2.97336326,1.733625367,8.609452834,0.605385895,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:52:27+05:30,42,0,-2.75568699,1.621752364,8.584191331,0.629102139,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:52:42+05:30,43,1,-3.050635794,1.608039517,8.580522957,0.643650021,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:52:58+05:30,44,0,-2.983596593,1.60775954,8.50048814,0.646597696,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:53:15+05:30,45,0,-2.85555247,1.561682171,8.426945604,0.723434358,,,,ERROR,ERROR,ERROR
2025-06-09T14:53:32+05:30,46,0,-2.906785999,1.752810356,8.530168499,0.676476533,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:53:47+05:30,47,0,-2.963887239,1.594839582,8.544895164,0.669751206,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:54:03+05:30,48,0,-2.885765185,1.688937319,8.447847799,0.723637822,,,,ERROR,ERROR,ERROR
2025-06-09T14:54:21+05:30,49,0,-2.936020113,1.726159335,8.396025352,0.709618162,,,,ERROR,ERROR,ERROR
2025-06-09T14:54:37+05:30,50,0,-2.966518332,1.645370335,8.434828777,0.735949515,,,,ERROR,ERROR,ERROR
2025-06-09T14:54:52+05:30,51,1,-2.929177071,1.680786861,8.49315924,0.679434059,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:55:15+05:30,52,0,-2.907721408,1.723023674,8.449864613,0.730721753,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:55:47+05:30,53,0,-2.902580017,1.870846128,8.455565434,0.661540501,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:56:04+05:30,54,1,-2.662802796,1.881643914,8.574997869,0.650597515,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:56:19+05:30,55,0,-2.678304049,1.894128998,8.523577158,0.702048845,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:56:35+05:30,56,0,-2.861257129,1.897565444,8.49953178,0.694753075,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:56:50+05:30,57,1,-2.770677284,1.950367279,8.587065529,0.637595353,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:57:06+05:30,58,0,-2.793089323,1.884548748,8.448373805,0.650639085,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:57:22+05:30,59,0,-2.727378333,2.006743889,8.529896352,0.623793846,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:57:38+05:30,60,1,-2.809626037,1.943144063,8.580465317,0.657713537,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:57:53+05:30,61,0,-2.825736822,2.038673693,8.479097705,0.62580422,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:58:09+05:30,62,0,-2.734750636,1.899051078,8.497618304,0.649577791,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:58:24+05:30,63,1,-2.71671224,1.805158403,8.517395556,0.592565137,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:58:41+05:30,64,0,-2.84001482,1.959984398,8.385518348,0.742175617,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:58:58+05:30,65,0,-2.856725062,1.937432155,8.390761905,0.706564594,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:59:14+05:30,66,1,-2.803747266,1.883569166,8.461474595,0.691817233,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:59:31+05:30,67,0,-2.782666462,1.929318201,8.469721649,0.62074121,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:59:48+05:30,68,0,-2.691727288,1.921914154,8.480780917,0.677001186,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:00:04+05:30,69,1,-2.709750914,1.881063579,8.485113859,0.711336964,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:00:20+05:30,70,0,-2.823044198,1.965441651,8.474612191,0.629506752,,,,ERROR,NO ERROR,ERROR
2025-06-09T15:00:37+05:30,71,1,-0.694106903,5.675110747,7.475964196,0.509873097,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:00:52+05:30,72,0,-1.99389219,1.982037659,8.625539604,0.755921261,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:01:08+05:30,73,0,-1.688376737,2.780084156,8.711529029,0.557856864,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:01:24+05:30,74,1,-2.325968498,2.128275482,8.517108272,0.702689881,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:01:40+05:30,75,0,-2.594211704,1.621961862,8.602726261,0.696974016,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:01:56+05:30,76,0,-2.686654443,1.667667081,8.565403305,0.582084216,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:02:12+05:30,77,1,-3.145383473,1.509057919,8.684512375,0.511826985,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:02:30+05:30,78,0,-2.727809029,1.724487638,8.318591967,0.885520193,,,,ERROR,ERROR,ERROR
2025-06-09T15:02:45+05:30,79,0,-2.551268297,1.883659068,8.667662561,0.586092193,,,,ERROR,NO ERROR,ERROR
2025-06-09T15:03:01+05:30,80,0,-2.976346524,1.693077201,8.54122027,0.540961013,,,,ERROR,NO ERROR,ERROR
2025-06-09T15:03:17+05:30,81,1,-3.222976268,1.358785088,8.395246508,0.64421323,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:03:35+05:30,82,0,-3.252063367,1.229548837,8.509861411,0.6898591,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:03:51+05:30,83,0,-1.891219382,2.067473977,8.5125826,0.785687808,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:04:07+05:30,84,1,-3.052628408,1.540973828,8.533160315,0.612562842,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:04:23+05:30,85,0,-3.712389159,0.66942892,8.34164311,0.595430768,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:04:39+05:30,86,0,-2.868379435,1.763495225,8.522408711,0.666390493,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:04:55+05:30,87,1,-3.061507069,1.639733576,8.408373834,0.713072345,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:05:16+05:30,88,1,-2.962002224,1.570205847,8.407614997,0.772797745,,,,ERROR,ERROR,ERROR
2025-06-09T15:05:32+05:30,89,1,-3.013462971,1.692230133,8.511281547,0.659922364,,,,ERROR,NO ERROR,ERROR
2025-06-09T15:05:48+05:30,90,1,-2.977936336,1.639831574,8.455161409,0.612195561,,,,ERROR,NO ERROR,ERROR
2025-06-09T15:06:04+05:30,91,1,-3.041793108,1.629510855,8.469101328,0.703155229,,,,ERROR,ERROR,ERROR
2025-06-09T15:06:20+05:30,92,1,-2.971841812,1.653299142,8.373022113,0.728052634,,,,ERROR,ERROR,ERROR
2025-06-09T15:06:37+05:30,93,1,-2.979488347,1.67073441,8.403057907,0.680461501,,,,ERROR,NO ERROR,ERROR
2025-06-09T15:06:54+05:30,94,1,-3.839075433,2.010755084,7.209572266,1.345212572,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:07:10+05:30,95,0,-3.426894826,0.842414022,8.321868715,0.693837987,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:07:27+05:30,96,0,-3.320047015,0.833952593,8.427482502,0.739000317,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:07:44+05:30,97,1,-3.460010844,0.960976622,8.321759861,0.684860094,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:07:59+05:30,98,0,-3.406509896,0.825625391,8.48476721,0.589345989,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:08:17+05:30,99,0,-3.38926568,0.808127085,8.466827589,0.636074387,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:08:34+05:30,100,1,-3.584324133,0.796119068,8.423957139,0.656034,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:08:49+05:30,101,0,-3.376893466,0.851358342,8.354897725,0.713510725,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:09:07+05:30,102,0,-3.380699159,1.026348193,8.463527611,0.553124128,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:09:24+05:30,103,1,-3.541890775,0.800018191,8.526593535,0.572193643,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:09:41+05:30,104,0,-3.293348331,0.911234236,8.436752901,0.678718445,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:09:57+05:30,105,0,-3.48760439,0.856629542,8.445807798,0.690725818,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:10:14+05:30,106,1,-3.447589255,0.739081713,8.473463379,0.596077444,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:10:30+05:30,107,0,-3.32058414,0.781959559,8.343221394,0.69675752,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:10:45+05:30,108,0,-3.385950407,0.773717184,8.477839434,0.662860975,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:11:01+05:30,109,1,-3.391134976,0.953129205,8.47062344,0.68699224,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:11:17+05:30,110,0,-3.340406113,0.882407093,8.419165844,0.663857152,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:11:34+05:30,111,0,-3.424650047,0.977909964,8.467795976,0.631651426,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:11:49+05:30,112,1,-3.449468238,0.81178762,8.488034636,0.58400119,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:12:05+05:30,113,0,-3.337519895,0.809227565,8.403275161,0.671839957,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:12:21+05:30,114,0,-3.412149226,0.897105498,8.386692998,0.712138945,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:12:37+05:30,115,1,-3.38464548,0.950304644,8.481568339,0.720032637,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:12:53+05:30,116,0,-3.325020006,1.013075179,8.534088336,0.657869091,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:13:09+05:30,117,0,-3.414635024,0.930418312,8.30438904,0.724210982,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:13:24+05:30,118,1,-3.389356894,0.971203126,8.4411035,0.678586816,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:13:39+05:30,119,0,-3.378518558,0.919626347,8.566446666,0.597592793,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:13:55+05:30,120,0,-3.451449751,0.908918054,8.389340426,0.708877625,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:14:11+05:30,121,1,-3.358009052,0.822440714,8.484549021,0.697398794,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:14:29+05:30,122,0,-3.41263532,0.839090056,8.640613522,0.573381391,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:14:46+05:30,123,0,-3.289481487,0.879831277,8.481185477,0.67114884,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:15:01+05:30,124,1,-3.41104508,0.821490769,8.44246543,0.702295576,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:15:17+05:30,125,0,-3.384133631,0.867338598,8.462254424,0.683559437,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:15:33+05:30,126,0,-3.236116755,0.864819372,8.447244392,0.726508642,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:15:50+05:30,127,1,-3.459578569,0.93776526,8.391195152,0.6618637,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:16:06+05:30,128,0,-3.312645131,0.904420344,8.442429288,0.671718084,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:16:22+05:30,129,0,-3.220109633,1.163876504,8.568170668,0.645264597,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:16:38+05:30,130,1,-3.34088406,1.072915544,8.169078567,0.841694656,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:16:56+05:30,131,1,-3.205061157,1.180317027,8.566618386,0.634370681,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:17:15+05:30,132,0,-3.208729183,1.204158884,8.474993206,0.690189436,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:17:50+05:30,133,0,-3.229324518,1.116673169,8.390034691,0.633101171,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:18:11+05:30,134,1,-3.20472606,1.195865966,8.488382465,0.620019681,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:18:29+05:30,135,1,-3.178949808,1.173912625,8.314998675,0.718163105,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:22:33+05:30,136,0,-3.185902351,1.255672487,8.471275401,0.688251293,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:22:49+05:30,137,0,-3.275513338,1.231540584,8.474261574,0.700966393,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:23:11+05:30,138,1,-3.183791682,1.138790659,8.460382202,0.678991891,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:23:38+05:30,139,0,-3.246507153,1.292704628,8.406177385,0.718811696,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:23:57+05:30,140,0,-3.265150202,1.341051685,8.527707872,0.707110066,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:24:12+05:30,141,1,-3.180242149,1.249104885,8.374712665,0.724484695,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:24:29+05:30,142,0,-3.240911034,1.218675795,8.467054621,0.60307147,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:24:44+05:30,143,0,-3.225380636,1.122028038,8.50408317,0.627768653,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:25:00+05:30,144,1,-3.300300869,1.241389661,8.48812936,0.71474681,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:25:18+05:30,145,0,-3.300709431,1.264437431,8.420184784,0.683272261,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:25:39+05:30,146,0,-3.182094456,1.274229315,8.530573152,0.669206096,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:25:55+05:30,147,1,-3.210416865,1.307162176,8.447073796,0.739249672,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:26:11+05:30,148,0,-3.248794009,1.155557529,8.442875788,0.606412618,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:26:30+05:30,149,0,-3.218582725,1.154019128,8.395734708,0.703445088,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:26:45+05:30,150,1,-3.270612339,1.227044312,8.511543726,0.673430623,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:27:03+05:30,151,0,-3.314862719,1.121578032,8.564250714,0.670560627,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:27:20+05:30,152,0,-3.206209772,1.256158386,8.458144043,0.717750079,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:27:37+05:30,153,1,-3.253858086,1.182619871,8.416009282,0.685216933,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:27:56+05:30,154,0,-3.201244013,1.206698175,8.529353056,0.68120172,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:28:12+05:30,155,0,-3.287352869,1.180264847,8.433451455,0.64776624,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:28:28+05:30,156,1,-3.32127486,1.245680005,8.403243111,0.704990098,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:28:44+05:30,157,0,-3.246069292,1.223364958,8.387116892,0.723344452,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:29:02+05:30,158,0,-3.199353427,1.161504158,8.567708021,0.633011213,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:29:19+05:30,159,1,-3.248186228,1.136386889,8.482698799,0.654548625,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:29:37+05:30,160,0,-3.33111102,1.198624255,8.450743275,0.677583062,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:30:01+05:30,161,0,-3.247815639,1.28861258,8.463164427,0.704604444,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:30:18+05:30,162,1,-3.247751671,1.303062961,8.442175733,0.658060514,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:30:37+05:30,163,0,-3.315347159,1.247145187,8.487906976,0.592193913,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:30:54+05:30,164,0,-3.233551915,1.159889397,8.373521996,0.621755585,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:31:10+05:30,165,1,-3.208397503,1.273438713,8.455169627,0.678269475,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:31:26+05:30,166,0,-3.372404217,1.210080728,8.452066097,0.660752598,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:31:43+05:30,167,0,-3.320373189,1.215089595,8.372449296,0.698563725,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:31:58+05:30,168,1,-3.275922211,1.268304014,8.389316166,0.734400134,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:32:19+05:30,169,0,-3.290672358,1.341346661,8.469776439,0.594419385,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:32:59+05:30,170,0,-3.224454622,1.174992296,8.507773785,0.720305886,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:33:22+05:30,171,1,-3.186232189,1.249816312,8.408650986,0.743314364,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:33:38+05:30,172,0,-3.207117019,1.196100871,8.466709722,0.673681935,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:33:56+05:30,173,0,-3.277996926,1.168655982,8.412458114,0.701410144,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:34:12+05:30,174,1,-3.27095081,1.238676055,8.476302622,0.608387034,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:34:28+05:30,175,0,-3.280126468,1.278368275,8.467417026,0.617772295,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:34:43+05:30,176,0,-3.290925657,1.235679231,8.349751249,0.748141116,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:36:23+05:30,177,1,-3.244432932,1.149841052,8.432085897,0.655209962,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:36:49+05:30,178,0,-3.193864072,1.344634428,8.383469233,0.702336676,,,,NO ERROR,ERROR,ERROR
2025-06-09T15:37:04+05:30,179,0,-3.311361547,1.21644382,8.471135561,0.673728323,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:37:23+05:30,180,1,-3.164032674,1.268931635,8.511476479,0.635367365,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T15:37:38+05:30,181,1,-3.233363054,0.932639416,8.449784212,0.667808814,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:40:53+05:30,1,1,-8.155438007,-1.821212013,4.294767772,0.450986167,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:41:12+05:30,2,0,-8.279914414,-1.91579773,4.248421114,0.275376794,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:41:31+05:30,3,0,-8.2354928,-2.203157805,4.012658262,0.33783547,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:41:50+05:30,4,1,-8.210061024,-1.944066378,4.221017201,0.417262313,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:42:09+05:30,5,0,-8.188795376,-2.036650464,4.188319372,0.3762222,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:42:27+05:30,6,0,-8.24937038,-2.074203039,4.102737046,0.322207014,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:42:42+05:30,7,1,-8.085116195,-1.988127293,4.154178518,0.540305502,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:43:02+05:30,8,0,-8.188650489,-1.926452634,4.280176671,0.415812889,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:43:36+05:30,9,0,-8.088774491,-1.570286766,4.439707028,0.422056094,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:43:51+05:30,10,1,-7.285100085,-0.382714471,5.482671083,0.607954605,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:44:06+05:30,11,0,-5.89744282,0.444677897,6.451161292,0.996951232,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:44:25+05:30,12,0,-6.122036459,-0.20782909,6.762569085,0.591733954,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:44:41+05:30,13,1,-7.002340877,-1.196678501,5.865442313,0.497113379,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:44:57+05:30,14,0,-6.998367378,-0.181782074,5.955756225,0.633831548,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:45:13+05:30,15,0,-5.916383968,-0.080756591,7.037191012,0.58012482,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:45:28+05:30,16,1,-0.3308329,6.658236968,6.937925128,0.238946114,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:45:45+05:30,17,0,-3.270509853,2.253270421,8.05691179,0.771362064,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:46:01+05:30,18,0,-1.420414914,4.439487378,7.603972076,0.85900689,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:46:17+05:30,19,1,-0.911986092,3.59002846,8.343725854,0.747251257,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:46:33+05:30,20,0,0.110030368,2.727431867,8.617511739,0.782812291,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:46:49+05:30,21,0,0.063805214,2.689208909,8.739839957,0.643041135,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:47:05+05:30,22,1,0.553712249,3.073083992,8.657897779,0.527530119,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:47:22+05:30,23,1,0.402043367,3.001440825,8.645639854,0.62485764,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:47:37+05:30,24,1,0.667519689,3.05465528,8.622403934,0.588358026,,,,ERROR,NO ERROR,ERROR
2025-06-09T14:47:54+05:30,25,1,0.867087799,3.118822078,8.661500197,0.531062983,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:09+05:30,26,0,-0.086191458,2.431648608,8.915194167,0.479035994,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:25+05:30,27,0,-0.152478808,1.618620489,9.037193959,0.628468916,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:41+05:30,28,1,-2.188845183,1.944307194,8.689071331,0.634507701,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:48:58+05:30,29,0,-2.354920734,1.856393049,8.729751473,0.556216339,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:49:14+05:30,30,0,-2.455404041,1.743932476,8.582128847,0.630574725,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:49:31+05:30,31,1,-2.56601166,1.91182799,8.619350109,0.570490245,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:49:46+05:30,32,0,-2.538427062,1.895196742,8.633665085,0.555021989,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:50:03+05:30,33,0,-2.601027994,1.771853378,8.528428041,0.628698339,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:50:19+05:30,34,1,-2.723458783,1.739513465,8.487578568,0.670569152,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:50:35+05:30,35,0,-2.745656726,1.850957713,8.498656391,0.698443764,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:50:50+05:30,36,0,-2.552306381,1.982874773,8.290706675,0.813594044,,,,NO ERROR,ERROR,ERROR
2025-06-09T14:51:05+05:30,37,1,-2.855726992,1.631039685,8.562018516,0.642867563,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:51:20+05:30,38,0,-2.758109184,1.663599853,8.615055367,0.597212958,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:51:37+05:30,39,0,-2.959721383,1.570855178,8.589191726,0.592730128,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:51:52+05:30,40,1,-2.919968751,1.698743821,8.694651683,0.61937593,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:52:10+05:30,41,0,-2.879737815,1.647701791,8.587490001,0.600360337,,,,NO ERROR,NO ERROR,NO ERROR
2025-06-09T14:52:27+05:30,42,0,-2.78765097,1.6000404,8.52979727,0.639452607,,,,NO ERROR,NO ERROR,NO ERROR
